Date Heure, GMT+01:00	T B110	T B111	T B113	Trepro	T B103	Tescatt	TB102	Tvest	Tinf	TB105	TB104	Tacceuil
05/03/2015 07:06	20.579	23.593	22.106	23.232	20.746	21.963	19.603	24.726	20.889	23.545	21.461	22.537
05/03/2015 07:11	20.555	23.593	22.082	23.232	20.746	21.963	19.603	24.726	20.913	23.545	21.461	22.537
05/03/2015 07:16	20.555	23.569	22.082	23.208	20.746	21.963	19.603	24.726	20.936	23.521	21.461	22.513
05/03/2015 07:21	20.555	23.569	22.082	23.208	20.746	21.963	19.579	24.726	20.960	23.521	21.461	22.513
05/03/2015 07:26	20.555	23.569	22.082	23.208	20.722	21.939	19.579	24.726	20.960	23.497	21.485	22.537
05/03/2015 07:31	20.555	23.569	22.082	23.208	20.722	21.939	19.746	24.726	20.984	23.497	21.485	22.537
05/03/2015 07:36	20.555	23.569	22.058	23.208	20.722	21.915	20.031	24.726	20.984	23.497	21.485	22.537
05/03/2015 07:41	20.531	23.569	22.058	23.208	20.722	21.891	20.174	24.702	20.960	23.497	21.485	22.537
05/03/2015 07:46	20.531	23.569	22.058	23.208	20.746	21.891	20.293	24.677	20.936	23.497	21.485	22.513
05/03/2015 07:51	20.531	23.545	22.034	23.208	20.746	21.891	20.365	24.677	20.913	23.497	21.485	22.513
05/03/2015 07:56	20.531	23.545	22.034	23.208	20.746	21.891	20.412	24.677	20.889	23.497	21.485	22.489
05/03/2015 08:01	20.531	23.545	22.034	23.208	20.746	21.891	20.460	24.677	20.865	23.472	21.485	22.489
05/03/2015 08:06	20.531	23.545	22.034	23.208	20.746	21.891	20.484	24.677	20.841	23.472	21.485	22.489
05/03/2015 08:11	20.507	23.569	22.058	23.184	20.841	21.891	20.507	24.677	20.841	23.472	21.485	22.513
05/03/2015 08:16	20.507	23.569	22.058	23.184	20.960	21.891	20.507	24.677	20.817	23.472	21.509	22.513
05/03/2015 08:21	20.531	23.569	22.058	23.184	21.127	21.891	20.531	24.677	20.817	23.497	21.509	22.513
05/03/2015 08:26	20.507	23.352	22.058	23.184	21.294	21.891	20.531	24.677	20.817	23.497	21.509	22.513
05/03/2015 08:31	20.531	23.112	22.082	23.184	21.461	21.891	20.579	24.677	20.817	23.497	21.509	22.489
05/03/2015 08:36	20.531	22.992	22.058	23.184	21.604	21.891	20.603	24.677	20.817	23.497	21.533	22.513
05/03/2015 08:41	20.531	22.944	22.034	23.160	21.700	21.891	20.650	24.677	20.817	23.497	21.533	22.561
05/03/2015 08:46	20.531	22.896	22.011	23.160	21.795	21.891	20.698	24.677	20.841	23.497	21.557	22.585
05/03/2015 08:51	20.555	22.872	21.987	23.160	21.891	21.891	20.722	24.677	20.841	23.497	21.557	22.561
05/03/2015 08:56	20.603	22.848	21.987	23.160	21.963	21.891	20.746	24.677	20.841	23.497	21.581	22.561
05/03/2015 09:01	20.650	22.824	21.939	23.160	22.034	21.891	20.793	24.677	20.841	23.521	21.581	22.585
05/03/2015 09:06	20.674	22.896	21.915	23.160	22.082	21.939	20.817	24.677	20.841	23.521	21.581	22.585
05/03/2015 09:11	20.722	22.992	21.915	23.160	22.082	21.963	20.817	24.605	20.841	23.472	21.581	22.609
05/03/2015 09:16	20.746	23.064	21.987	23.136	22.106	21.987	20.817	24.581	20.817	23.448	21.557	22.681
05/03/2015 09:21	20.793	23.112	22.011	23.136	22.154	21.987	20.841	24.557	20.817	23.424	21.533	22.753
05/03/2015 09:26	20.817	23.136	22.034	23.136	22.130	21.963	20.841	24.484	20.817	23.400	21.533	22.824
05/03/2015 09:31	20.865	23.184	22.034	23.136	22.154	21.963	20.841	24.412	20.817	23.376	21.533	22.896
05/03/2015 09:36	20.889	23.208	22.058	23.136	22.202	21.963	20.841	24.363	20.817	23.376	21.533	22.968
05/03/2015 09:41	20.936	23.232	22.082	23.136	22.226	21.963	20.865	24.291	20.865	23.376	21.604	23.016
05/03/2015 09:46	20.960	23.256	22.082	23.136	22.274	21.987	20.889	24.267	20.889	23.376	21.652	23.160
05/03/2015 09:51	21.008	23.280	22.106	23.136	22.298	21.987	20.936	24.219	20.913	23.376	21.700	23.280
05/03/2015 09:56	21.032	23.328	22.106	23.112	22.345	22.011	21.032	24.195	20.936	23.376	21.748	23.424
05/03/2015 10:01	21.056	23.400	22.130	23.112	22.369	22.034	21.103	24.171	20.960	23.376	21.772	23.545
05/03/2015 10:06	21.079	23.497	22.130	23.112	22.369	22.034	21.127	24.146	20.984	23.376	21.795	23.617
05/03/2015 10:11	21.127	23.569	22.130	23.112	22.417	22.058	21.199	24.122	20.984	23.376	21.819	23.665
05/03/2015 10:16	21.127	23.641	22.130	23.112	22.441	22.058	21.246	24.098	20.984	23.376	21.795	23.737
05/03/2015 10:21	21.151	23.689	22.130	23.112	22.489	22.058	21.270	24.074	20.984	23.400	21.795	23.785
05/03/2015 10:26	21.175	23.665	22.154	23.112	22.537	22.082	21.270	24.026	20.960	23.400	21.843	23.833
05/03/2015 10:31	21.199	23.545	22.154	23.088	22.561	22.082	21.270	24.002	20.936	23.400	21.891	23.881
05/03/2015 10:36	21.223	23.424	22.154	23.112	22.585	22.082	21.294	24.002	20.913	23.400	21.891	23.954
05/03/2015 10:41	21.223	23.280	22.130	23.112	22.609	22.082	21.318	23.978	20.889	23.400	21.891	23.905
05/03/2015 10:46	21.246	23.184	22.082	23.112	22.657	22.106	21.318	23.978	20.889	23.424	21.915	23.905
05/03/2015 10:51	21.270	23.112	22.082	23.112	22.681	22.106	21.390	23.954	20.889	23.424	21.915	23.881
05/03/2015 10:56	21.270	23.016	22.082	23.088	22.729	22.130	21.437	23.930	20.865	23.424	21.939	23.905
05/03/2015 11:01	21.294	22.944	22.082	23.088	22.729	22.130	21.461	23.905	20.865	23.448	21.963	23.930
05/03/2015 11:06	21.318	22.872	21.963	23.088	22.753	22.154	21.509	23.905	20.841	23.448	21.987	23.954
05/03/2015 11:11	21.318	22.824	21.963	23.088	22.800	22.178	21.581	23.905	20.841	23.472	22.011	23.978
05/03/2015 11:16	21.318	22.824	21.987	23.064	22.848	22.178	21.604	23.905	20.841	23.472	22.011	24.026
05/03/2015 11:21	21.342	22.872	22.082	23.064	22.896	22.178	21.676	23.881	20.841	23.472	22.034	24.098
05/03/2015 11:26	21.342	22.920	22.178	23.040	22.944	22.178	21.700	23.881	20.841	23.497	22.058	24.291
05/03/2015 11:31	21.342	22.944	22.250	23.040	22.992	22.202	21.748	23.905	20.841	23.497	22.058	24.484
05/03/2015 11:36	21.366	22.944	22.321	23.040	23.040	22.226	21.795	23.881	20.841	23.497	22.082	24.605
05/03/2015 11:41	21.366	22.968	22.369	23.016	23.064	22.250	21.843	23.881	20.841	23.497	22.082	24.726
05/03/2015 11:46	21.366	22.968	22.417	23.016	23.088	22.250	21.867	23.881	20.841	23.521	22.106	24.847
05/03/2015 11:51	21.390	22.968	22.513	23.016	23.064	22.250	21.891	23.881	20.841	23.521	22.130	24.919
05/03/2015 11:56	21.390	22.944	22.609	23.016	23.064	22.274	21.891	23.881	20.841	23.521	22.154	25.040
05/03/2015 12:01	21.390	22.944	22.681	23.016	23.040	22.274	21.891	23.857	20.841	23.521	22.154	25.089
05/03/2015 12:06	21.390	22.920	22.729	22.992	23.040	22.274	21.891	23.857	20.841	23.521	22.178	25.040
05/03/2015 12:11	21.390	22.896	22.705	22.992	23.040	22.274	21.891	23.881	20.889	23.521	22.178	24.992
05/03/2015 12:16	21.413	22.896	22.705	22.992	23.040	22.298	21.891	23.905	20.913	23.545	22.202	24.919
05/03/2015 12:21	21.413	22.872	22.705	22.992	23.064	22.321	21.867	23.905	20.960	23.545	22.202	24.871
05/03/2015 12:26	21.413	22.848	22.705	22.992	23.112	22.321	21.867	23.930	20.984	23.569	22.202	24.750
05/03/2015 12:31	21.413	22.848	22.633	22.992	23.136	22.321	21.843	23.930	21.032	23.593	22.226	24.629
05/03/2015 12:36	21.413	22.848	22.609	22.992	23.136	22.321	21.843	23.954	21.056	23.617	22.226	24.508
05/03/2015 12:41	21.437	22.848	22.633	22.992	23.232	22.321	21.819	23.954	21.079	23.617	22.250	24.412
05/03/2015 12:46	21.437	22.872	22.633	22.992	23.328	22.321	21.819	23.978	21.079	23.617	22.250	24.339
05/03/2015 12:51	21.437	22.872	22.609	22.968	23.376	22.321	21.795	24.002	21.103	23.593	22.250	24.267
05/03/2015 12:56	21.437	22.896	22.609	22.968	23.424	22.321	21.795	24.002	21.103	23.617	22.274	24.219
05/03/2015 13:01	21.437	22.920	22.609	22.968	23.521	22.321	21.795	24.002	21.103	23.617	22.274	24.146
05/03/2015 13:06	21.437	22.944	22.609	22.968	23.521	22.321	21.795	24.050	21.079	23.617	22.298	24.098
05/03/2015 13:11	21.437	22.944	22.657	22.968	23.545	22.345	21.819	24.050	21.079	23.641	22.321	24.050
05/03/2015 13:16	21.437	22.944	22.705	22.968	23.593	22.345	21.843	24.050	21.056	23.665	22.345	24.026
05/03/2015 13:21	21.461	22.968	22.776	22.968	23.665	22.369	21.843	24.074	21.056	23.665	22.345	23.978
05/03/2015 13:26	21.461	22.968	22.824	22.968	23.713	22.369	21.843	24.074	21.056	23.665	22.369	23.905
05/03/2015 13:31	21.461	22.992	22.896	22.968	23.761	22.369	21.867	24.074	21.056	23.689	22.369	23.857
05/03/2015 13:36	21.461	22.992	22.968	22.968	23.809	22.369	21.867	24.074	21.079	23.689	22.393	23.809
05/03/2015 13:41	21.461	23.016	22.992	22.968	23.833	22.369	21.939	24.074	21.079	23.689	22.417	23.785
05/03/2015 13:46	21.461	23.040	23.064	22.992	23.881	22.393	22.082	24.050	21.079	23.689	22.441	23.761
05/03/2015 13:51	21.461	23.040	23.112	22.992	23.881	22.393	22.178	24.026	21.079	23.713	22.441	23.737
05/03/2015 13:56	21.461	23.040	23.160	22.992	23.905	22.393	22.154	24.026	21.103	23.713	22.465	23.713
05/03/2015 14:01	21.461	23.040	23.208	22.992	23.881	22.417	22.178	24.002	21.103	23.713	22.465	23.737
05/03/2015 14:06	21.461	23.016	23.256	22.992	23.881	22.417	22.226	24.002	21.103	23.713	22.465	23.737
05/03/2015 14:11	21.461	23.016	23.328	22.992	23.905	22.393	22.274	24.002	21.127	23.713	22.489	23.761
05/03/2015 14:16	21.461	23.016	23.400	22.992	23.930	22.417	22.321	24.002	21.127	23.737	22.489	23.761
05/03/2015 14:21	21.461	23.016	23.448	22.992	23.930	22.417	22.369	23.978	21.151	23.737	22.513	23.713
05/03/2015 14:26	21.461	23.016	23.521	23.016	24.002	22.417	22.417	23.978	21.151	23.737	22.513	23.665
05/03/2015 14:31	21.461	23.016	23.569	23.016	24.002	22.417	22.513	23.954	21.151	23.737	22.537	23.641
05/03/2015 14:36	21.485	23.040	23.617	23.016	24.026	22.417	22.537	23.978	21.175	23.761	22.537	23.617
05/03/2015 14:41	21.461	23.064	23.665	23.016	24.098	22.441	22.537	23.954	21.175	23.761	22.585	23.617
05/03/2015 14:46	21.485	23.088	23.713	23.016	24.098	22.441	22.561	23.954	21.246	23.761	22.585	23.569
05/03/2015 14:51	21.485	23.136	23.761	23.016	24.122	22.465	22.561	24.002	21.318	23.785	22.609	23.545
05/03/2015 14:56	21.461	23.136	23.809	23.016	24.146	22.441	22.609	24.050	21.366	23.785	22.609	23.545
05/03/2015 15:01	21.461	23.136	23.857	23.016	24.171	22.441	22.609	24.074	21.413	23.785	22.609	23.545
05/03/2015 15:06	21.461	23.112	23.905	23.016	24.195	22.441	22.609	24.098	21.461	23.785	22.633	23.521
05/03/2015 15:11	21.461	23.064	23.954	23.040	24.195	22.441	22.657	24.074	21.485	23.809	22.633	23.497
05/03/2015 15:16	21.461	23.040	23.954	23.016	24.195	22.441	22.657	24.098	21.509	23.809	22.633	23.472
05/03/2015 15:21	21.461	22.992	23.978	23.016	24.195	22.465	22.705	24.074	21.533	23.809	22.633	23.472
05/03/2015 15:26	21.461	22.968	24.002	23.016	24.267	22.465	22.729	24.098	21.557	23.809	22.657	23.448
05/03/2015 15:31	21.461	22.944	24.002	23.016	24.267	22.465	22.776	24.074	21.557	23.833	22.657	23.448
05/03/2015 15:36	21.461	22.896	24.002	23.040	24.291	22.465	22.944	24.074	21.533	23.833	22.657	23.424
05/03/2015 15:41	21.461	22.848	24.026	23.040	24.291	22.465	23.064	24.074	21.509	23.833	22.657	23.424
05/03/2015 15:46	21.461	22.824	24.074	23.040	24.291	22.489	23.064	24.074	21.485	23.833	22.657	23.400
05/03/2015 15:51	21.461	22.800	24.098	23.040	24.291	22.489	23.040	24.074	21.461	23.833	22.681	23.424
05/03/2015 15:56	21.437	22.800	24.122	23.040	24.339	22.465	22.992	24.074	21.437	23.833	22.657	23.424
05/03/2015 16:01	21.461	22.800	24.146	23.040	24.388	22.465	22.968	24.074	21.413	23.833	22.681	23.400
05/03/2015 16:06	21.437	22.824	24.171	23.040	24.460	22.465	22.944	24.074	21.413	23.833	22.705	23.400
05/03/2015 16:11	21.437	22.848	24.195	23.040	24.484	22.465	22.944	24.074	21.390	23.833	22.705	23.376
05/03/2015 16:16	21.437	22.824	24.195	23.040	24.484	22.465	22.920	24.074	21.366	23.857	22.705	23.352
05/03/2015 16:21	21.437	22.824	24.146	23.040	24.460	22.441	22.848	24.074	21.342	23.857	22.729	23.328
05/03/2015 16:26	21.437	22.848	24.171	23.040	24.460	22.465	22.800	24.098	21.342	23.857	22.729	23.328
05/03/2015 16:31	21.437	22.872	24.219	23.040	24.460	22.441	22.729	24.098	21.318	23.857	22.729	23.328
05/03/2015 16:36	21.437	22.872	24.267	23.064	24.508	22.441	22.657	24.098	21.318	23.881	22.729	23.328
05/03/2015 16:41	21.413	22.896	24.267	23.040	24.508	22.441	22.609	24.098	21.294	23.881	22.729	23.304
05/03/2015 16:46	21.413	22.920	24.315	23.064	24.508	22.441	22.585	24.098	21.294	23.881	22.729	23.304
05/03/2015 16:51	21.413	22.944	24.363	23.064	24.484	22.441	22.561	24.098	21.270	23.857	22.729	23.280
05/03/2015 16:56	21.413	22.944	24.388	23.064	24.484	22.417	22.537	24.098	21.270	23.857	22.729	23.280
05/03/2015 17:01	21.413	22.944	24.363	23.064	24.484	22.298	22.489	24.098	21.246	23.857	22.729	23.256
05/03/2015 17:06	21.413	22.944	24.339	23.064	24.508	22.298	22.465	24.098	21.246	23.857	22.729	23.064
05/03/2015 17:11	21.390	22.944	24.339	23.064	24.508	22.321	22.465	24.050	21.246	23.857	22.729	23.064
05/03/2015 17:16	21.390	22.920	24.339	23.064	24.532	22.345	22.441	24.050	21.246	23.857	22.753	23.064
05/03/2015 17:21	21.390	22.872	24.339	23.064	24.557	22.345	22.417	24.074	21.270	23.881	22.753	23.016
05/03/2015 17:26	21.390	22.848	24.339	23.040	24.581	22.345	22.393	24.074	21.294	23.881	22.753	22.992
05/03/2015 17:31	21.390	22.824	24.339	23.064	24.581	22.345	22.369	24.098	21.294	23.881	22.753	22.968
05/03/2015 17:36	21.366	22.800	24.315	23.064	24.557	22.345	22.369	24.098	21.318	23.881	22.753	22.920
05/03/2015 17:41	21.366	22.776	24.267	23.040	24.581	22.369	22.345	24.098	21.318	23.905	22.753	22.920
05/03/2015 17:46	21.366	22.776	24.243	23.040	24.581	22.369	22.345	24.098	21.342	23.881	22.753	22.920
05/03/2015 17:51	21.342	22.753	24.195	23.040	24.581	22.369	22.321	24.122	21.342	23.905	22.753	22.944
05/03/2015 17:56	21.342	22.753	24.171	23.064	24.605	22.345	22.298	24.122	21.342	23.905	22.753	22.968
05/03/2015 18:01	21.342	22.753	24.122	23.064	24.363	22.345	22.274	24.122	21.366	23.905	22.753	22.944
05/03/2015 18:06	21.342	22.729	24.074	23.040	24.195	22.345	22.274	24.122	21.366	23.905	22.776	22.896
05/03/2015 18:11	21.318	22.729	24.050	23.040	24.122	22.369	22.274	24.171	21.342	23.954	22.800	22.872
05/03/2015 18:16	21.318	22.705	24.002	23.040	24.050	22.369	22.274	24.219	21.318	24.002	22.848	22.824
05/03/2015 18:21	21.318	22.681	23.978	23.040	24.002	22.369	22.250	24.267	21.294	24.026	22.872	22.776
05/03/2015 18:26	21.318	22.681	23.954	23.040	23.930	22.393	22.250	24.291	21.270	24.050	22.920	22.729
05/03/2015 18:31	21.318	22.657	23.905	23.064	23.881	22.369	22.226	24.315	21.246	24.050	22.920	22.705
05/03/2015 18:36	21.294	22.657	23.881	23.040	23.833	22.369	22.226	24.339	21.246	24.074	22.944	22.681
05/03/2015 18:41	21.294	22.633	23.857	23.064	23.785	22.369	22.202	24.339	21.223	24.074	22.944	22.657
05/03/2015 18:46	21.294	22.609	23.809	23.064	23.737	22.369	22.178	24.363	21.199	24.098	22.968	22.633
05/03/2015 18:51	21.294	22.609	23.785	23.064	23.713	22.369	22.178	24.388	21.199	24.098	22.968	22.609
05/03/2015 18:56	21.270	22.585	23.737	23.064	23.665	22.369	22.154	24.388	21.175	24.098	22.968	22.609
05/03/2015 19:01	21.270	22.561	23.713	23.064	23.641	22.345	22.130	24.412	21.151	24.098	22.896	22.561
05/03/2015 19:06	21.270	22.561	23.689	23.040	23.617	22.345	22.106	24.412	21.151	24.122	22.824	22.561
05/03/2015 19:11	21.246	22.537	23.665	23.040	23.593	22.321	22.082	24.436	21.127	24.122	22.776	22.585
05/03/2015 19:16	21.246	22.537	23.641	23.064	23.569	22.345	22.082	24.436	21.103	24.122	22.729	22.633
05/03/2015 19:21	21.246	22.513	23.593	23.064	23.545	22.345	22.082	24.436	21.103	24.146	22.681	22.657
05/03/2015 19:26	21.223	22.513	23.569	23.064	23.545	22.345	22.058	24.460	21.079	24.146	22.657	22.681
05/03/2015 19:31	21.223	22.489	23.569	23.064	23.521	22.345	22.058	24.460	21.079	24.171	22.633	22.705
05/03/2015 19:36	21.223	22.489	23.521	23.064	23.497	22.345	22.034	24.484	21.056	24.171	22.609	22.729
05/03/2015 19:41	21.223	22.489	23.521	23.064	23.448	22.345	22.034	24.484	21.056	24.171	22.585	22.729
05/03/2015 19:46	21.223	22.465	23.472	23.064	23.424	22.345	22.011	24.484	21.032	24.146	22.561	22.729
05/03/2015 19:51	21.199	22.465	23.448	23.064	23.424	22.321	22.011	24.484	21.032	24.146	22.537	22.753
05/03/2015 19:56	21.199	22.465	23.424	23.064	23.400	22.321	21.987	24.484	21.032	24.146	22.537	22.753
05/03/2015 20:01	21.199	22.441	23.424	23.064	23.400	22.321	21.987	24.484	21.079	24.146	22.489	22.753
05/03/2015 20:06	21.175	22.441	23.376	23.040	23.376	22.321	21.915	24.484	21.127	24.146	22.489	22.753
05/03/2015 20:11	21.175	22.417	23.376	23.064	23.352	22.321	21.891	24.484	21.175	24.146	22.465	22.753
05/03/2015 20:16	21.175	22.369	23.352	23.064	23.328	22.321	21.843	24.508	21.199	24.146	22.441	22.753
05/03/2015 20:21	21.151	22.345	23.328	23.064	23.328	22.321	21.795	24.532	21.223	24.146	22.393	22.729
05/03/2015 20:26	21.151	22.321	23.304	23.064	23.328	22.321	21.772	24.532	21.246	24.171	22.369	22.729
05/03/2015 20:31	21.127	22.298	23.304	23.088	23.304	22.321	21.748	24.557	21.270	24.171	22.369	22.729
05/03/2015 20:36	21.127	22.274	23.280	23.112	23.304	22.321	21.700	24.557	21.270	24.171	22.345	22.729
05/03/2015 20:41	21.127	22.250	23.256	23.112	23.304	22.321	21.700	24.581	21.270	24.171	22.321	22.729
05/03/2015 20:46	21.127	22.226	23.256	23.112	23.280	22.298	21.676	24.557	21.246	24.171	22.298	22.729
05/03/2015 20:51	21.127	22.226	23.232	23.112	23.280	22.298	21.652	24.581	21.199	24.171	22.274	22.729
05/03/2015 20:56	21.127	22.202	23.232	23.112	23.256	22.298	21.604	24.581	21.175	24.171	22.250	22.729
05/03/2015 21:01	21.127	22.178	23.208	23.112	23.256	22.298	21.604	24.581	21.151	24.146	22.226	22.705
05/03/2015 21:06	21.103	22.178	23.208	23.136	23.232	22.298	21.581	24.581	21.127	24.146	22.202	22.705
05/03/2015 21:11	21.103	22.154	23.184	23.136	23.232	22.298	21.533	24.581	21.103	24.146	22.178	22.705
05/03/2015 21:16	21.103	22.130	23.160	23.136	23.232	22.298	21.509	24.581	21.079	24.146	22.178	22.705
05/03/2015 21:21	21.079	22.106	23.160	23.136	23.208	22.298	21.509	24.605	21.056	24.146	22.154	22.705
05/03/2015 21:26	21.079	22.106	23.136	23.136	23.208	22.274	21.485	24.605	21.056	24.146	22.130	22.705
05/03/2015 21:31	21.079	22.082	23.136	23.136	23.208	22.274	21.461	24.605	21.032	24.146	22.106	22.681
05/03/2015 21:36	21.056	22.082	23.112	23.136	23.208	22.274	21.437	24.629	21.008	24.146	22.106	22.705
05/03/2015 21:41	21.056	22.058	23.112	23.136	23.184	22.274	21.413	24.629	21.008	24.146	22.082	22.705
05/03/2015 21:46	21.056	22.058	23.088	23.136	23.184	22.274	21.413	24.629	20.984	24.146	22.058	22.705
05/03/2015 21:51	21.056	22.034	23.088	23.136	23.184	22.274	21.390	24.653	20.984	24.146	22.034	22.705
05/03/2015 21:56	21.032	22.011	23.064	23.136	23.184	22.274	21.366	24.653	20.960	24.146	22.034	22.705
05/03/2015 22:01	21.032	22.011	23.064	23.136	23.184	22.274	21.318	24.653	20.960	24.146	22.011	22.705
05/03/2015 22:06	21.032	21.987	23.040	23.136	23.160	22.274	21.318	24.653	20.936	24.146	22.011	22.705
05/03/2015 22:11	21.032	21.987	23.040	23.136	23.160	22.274	21.294	24.653	20.936	24.146	21.987	22.681
05/03/2015 22:16	21.008	21.963	23.040	23.160	23.160	22.274	21.294	24.653	20.936	24.122	21.987	22.681
05/03/2015 22:21	21.008	21.939	23.016	23.160	23.136	22.274	21.270	24.677	20.936	24.122	21.987	22.681
05/03/2015 22:26	21.008	21.915	23.016	23.160	23.136	22.274	21.223	24.677	20.936	24.122	21.963	22.681
05/03/2015 22:31	21.008	21.891	22.992	23.160	23.136	22.274	21.223	24.677	20.984	24.122	21.963	22.681
05/03/2015 22:36	20.984	21.891	22.992	23.160	23.112	22.274	21.199	24.677	21.008	24.098	21.939	22.657
05/03/2015 22:41	20.984	21.891	22.968	23.160	23.112	22.274	21.175	24.677	21.056	24.098	21.915	22.657
05/03/2015 22:46	20.984	21.891	22.968	23.160	23.112	22.274	21.127	24.677	21.103	24.098	21.915	22.657
05/03/2015 22:51	20.960	21.867	22.944	23.160	23.112	22.274	21.127	24.677	21.127	24.098	21.891	22.657
05/03/2015 22:56	20.960	21.867	22.944	23.160	23.088	22.250	21.127	24.677	21.151	24.098	21.891	22.657
05/03/2015 23:01	20.960	21.843	22.944	23.160	23.088	22.250	21.103	24.702	21.151	24.098	21.891	22.657
05/03/2015 23:06	20.936	21.843	22.920	23.160	23.088	22.274	21.079	24.677	21.151	24.098	21.891	22.657
05/03/2015 23:11	20.936	21.819	22.920	23.160	23.088	22.274	21.079	24.702	21.175	24.074	21.891	22.633
05/03/2015 23:16	20.936	21.795	22.896	23.160	23.064	22.274	21.032	24.702	21.151	24.074	21.867	22.633
05/03/2015 23:21	20.936	21.795	22.896	23.160	23.064	22.250	21.032	24.702	21.127	24.074	21.867	22.633
05/03/2015 23:26	20.936	21.795	22.896	23.184	23.064	22.274	21.032	24.726	21.079	24.074	21.843	22.633
05/03/2015 23:31	20.936	21.772	22.872	23.184	23.064	22.250	20.984	24.702	21.056	24.074	21.843	22.633
05/03/2015 23:36	20.913	21.772	22.872	23.184	23.064	22.250	20.984	24.726	21.032	24.050	21.819	22.609
05/03/2015 23:41	20.913	21.748	22.848	23.184	23.040	22.250	20.936	24.726	21.008	24.050	21.819	22.633
05/03/2015 23:46	20.913	21.748	22.848	23.184	23.040	22.250	20.936	24.726	20.984	24.074	21.795	22.633
05/03/2015 23:51	20.889	21.724	22.848	23.184	23.040	22.250	20.936	24.726	20.960	24.050	21.795	22.633
05/03/2015 23:56	20.889	21.700	22.848	23.184	23.040	22.250	20.913	24.750	20.960	24.050	21.795	22.633
06/03/2015 00:01	20.889	21.700	22.824	23.184	23.040	22.250	20.889	24.750	20.936	24.050	21.795	22.633
06/03/2015 00:06	20.889	21.700	22.824	23.184	23.040	22.250	20.889	24.750	20.936	24.050	21.772	22.633
06/03/2015 00:11	20.865	21.676	22.800	23.184	23.040	22.250	20.865	24.750	20.913	24.050	21.772	22.633
06/03/2015 00:16	20.865	21.676	22.800	23.184	23.040	22.250	20.841	24.750	20.913	24.050	21.772	22.633
06/03/2015 00:21	20.865	21.652	22.776	23.208	23.016	22.250	20.841	24.774	20.913	24.050	21.748	22.633
06/03/2015 00:26	20.865	21.652	22.776	23.208	23.040	22.250	20.817	24.774	20.913	24.050	21.748	22.609
06/03/2015 00:31	20.841	21.628	22.776	23.208	23.016	22.250	20.793	24.774	20.913	24.026	21.748	22.609
06/03/2015 00:36	20.841	21.628	22.753	23.208	23.016	22.226	20.793	24.774	20.889	24.026	21.748	22.609
06/03/2015 00:41	20.841	21.604	22.753	23.208	23.016	22.226	20.746	24.774	20.889	24.026	21.724	22.609
06/03/2015 00:46	20.841	21.604	22.753	23.208	23.016	22.226	20.746	24.774	20.889	24.026	21.724	22.609
06/03/2015 00:51	20.841	21.604	22.729	23.208	23.016	22.226	20.746	24.774	20.889	24.026	21.724	22.609
06/03/2015 00:56	20.817	21.581	22.729	23.208	22.992	22.226	20.722	24.774	20.889	24.002	21.700	22.609
06/03/2015 01:01	20.817	21.581	22.729	23.208	22.992	22.226	20.698	24.774	20.865	24.002	21.700	22.585
06/03/2015 01:06	20.817	21.557	22.705	23.208	22.992	22.202	20.698	24.774	20.889	23.978	21.700	22.585
06/03/2015 01:11	20.793	21.557	22.705	23.208	22.992	22.226	20.674	24.774	20.936	24.002	21.700	22.585
06/03/2015 01:16	20.793	21.533	22.705	23.208	22.968	22.226	20.674	24.774	20.960	23.978	21.700	22.585
06/03/2015 01:21	20.793	21.533	22.681	23.208	22.968	22.202	20.650	24.774	21.008	23.978	21.700	22.585
06/03/2015 01:26	20.770	21.509	22.681	23.208	22.968	22.202	20.650	24.774	21.032	23.978	21.676	22.585
06/03/2015 01:31	20.770	21.509	22.657	23.208	22.968	22.202	20.627	24.774	21.032	23.978	21.676	22.561
06/03/2015 01:36	20.770	21.509	22.657	23.208	22.968	22.202	20.603	24.774	21.056	23.978	21.676	22.585
06/03/2015 01:41	20.770	21.509	22.657	23.208	22.968	22.202	20.603	24.774	21.079	23.978	21.676	22.561
06/03/2015 01:46	20.746	21.485	22.657	23.208	22.968	22.202	20.579	24.798	21.079	23.954	21.676	22.561
06/03/2015 01:51	20.746	21.485	22.633	23.208	22.968	22.202	20.555	24.798	21.079	23.954	21.676	22.561
06/03/2015 01:56	20.746	21.461	22.633	23.208	22.944	22.202	20.555	24.798	21.056	23.954	21.676	22.561
06/03/2015 02:01	20.746	21.461	22.609	23.232	22.944	22.178	20.531	24.798	21.008	23.954	21.676	22.561
06/03/2015 02:06	20.746	21.437	22.609	23.232	22.944	22.178	20.531	24.798	20.984	23.954	21.652	22.561
06/03/2015 02:11	20.722	21.437	22.609	23.232	22.944	22.178	20.507	24.798	20.960	23.954	21.652	22.561
06/03/2015 02:16	20.722	21.413	22.585	23.232	22.944	22.178	20.507	24.798	20.936	23.954	21.652	22.537
06/03/2015 02:21	20.722	21.413	22.585	23.232	22.944	22.178	20.484	24.798	20.913	23.930	21.652	22.537
06/03/2015 02:26	20.722	21.413	22.585	23.232	22.944	22.178	20.460	24.798	20.889	23.930	21.652	22.537
06/03/2015 02:31	20.698	21.390	22.561	23.232	22.944	22.178	20.460	24.823	20.889	23.930	21.652	22.537
06/03/2015 02:36	20.698	21.390	22.561	23.232	22.920	22.178	20.460	24.823	20.865	23.930	21.652	22.537
06/03/2015 02:41	20.698	21.390	22.561	23.232	22.920	22.154	20.412	24.823	20.865	23.930	21.652	22.513
