	MatD230	EM160b	MG230	MatD160	FD90	MatG230	FD160	MatG160	EG160b	MatG90	MatG20	FD20	ED160b	ME160	FD230	MatD90	EG230	EG160	EG90	EG20	EM230	EM160	EM90	EM20	ED230	ED160	ED90	ED20
16/12/2014 21:55	21.533	21.366	22.082	21.056	19.722	21.724	20.650	21.127	21.318	20.913	20.293	18.461		20.817	20.507		21.676	22.776	20.793	20.531	21.652	21.199	22.034	19.936	22.465	20.936	20.365	19.032
16/12/2014 22:00	21.533	21.366	22.082	21.056	19.722	21.724	20.650	21.127	21.294	20.913	20.293	18.438		20.817	20.507		21.676	22.753	20.770	20.531	21.652	21.199	22.034	19.960	22.441	20.936	20.365	19.032
16/12/2014 22:05	21.533	21.366	22.082	21.032	19.722	21.724	20.650	21.127	21.294	20.913	20.293	18.438		20.817	20.484		21.676	22.753	20.770	20.531	21.652	21.199	22.034	19.936	22.441	20.936	20.365	19.032
16/12/2014 22:10	21.533	21.366	22.082	21.032	19.698	21.700	20.650	21.127	21.294	20.913	20.293	18.438		20.817	20.460		21.676	22.753	20.770	20.531	21.652	21.199	22.034	19.936	22.441	20.936	20.341	19.008
16/12/2014 22:15	21.533	21.366	22.082	21.032	19.698	21.700	20.650	21.127	21.294	20.913	20.269	18.438		20.793	20.460		21.652	22.753	20.770	20.531	21.652	21.175	22.034	19.936	22.393	20.913	20.341	19.008
16/12/2014 22:20	21.509	21.366	22.082	21.032	19.698	21.700	20.627	21.127	21.294	20.913	20.269	18.438		20.793	20.460		21.676	22.753	20.770	20.531	21.652	21.175	22.034	19.936	22.417	20.913	20.341	19.008
16/12/2014 22:25	21.509	21.366	22.082	21.032	19.698	21.700	20.627	21.127	21.270	20.889	20.269	18.438		20.793	20.436		21.652	22.753	20.746	20.531	21.628	21.175	22.034	19.936	22.417	20.913	20.341	19.008
16/12/2014 22:30	21.509	21.342	22.082	21.032	19.674	21.700	20.627	21.103	21.270	20.913	20.269	18.438		20.793	20.436		21.652	22.729	20.746	20.531	21.628	21.175	22.034	19.936	22.393	20.913	20.341	19.008
16/12/2014 22:35	21.509	21.342	22.058	21.032	19.674	21.700	20.603	21.103	21.270	20.889	20.269	18.438		20.770	20.436		21.652	22.729	20.746	20.531	21.628	21.175	22.034	19.936	22.393	20.889	20.317	19.008
16/12/2014 22:40	21.509	21.366	22.058	21.032	19.674	21.700	20.603	21.103	21.270	20.889	20.269	18.438		20.770	20.436		21.652	22.729	20.746	20.531	21.628	21.175	22.034	19.936	22.393	20.913	20.341	19.008
16/12/2014 22:45	21.509	21.342	22.058	21.032	19.674	21.700	20.579	21.103	21.270	20.889	20.269	18.438		20.770	20.436		21.652	22.729	20.746	20.507	21.628	21.151	22.034	19.936	22.393	20.913	20.317	19.008
16/12/2014 22:50	21.509	21.342	22.058	21.008	19.674	21.700	20.579	21.103	21.270	20.889	20.269	18.438		20.770	20.412		21.652	22.729	20.746	20.507	21.628	21.151	22.011	19.936	22.393	20.889	20.317	19.008
16/12/2014 22:55	21.509	21.342	22.058	21.008	19.674	21.676	20.579	21.103	21.246	20.889	20.269	18.414		20.770	20.412		21.628	22.729	20.746	20.507	21.628	21.151	22.011	19.912	22.393	20.889	20.317	19.008
16/12/2014 23:00	21.509	21.342	22.058	21.008	19.674	21.676	20.579	21.103	21.246	20.889	20.269	18.414		20.770	20.412		21.652	22.729	20.746	20.507	21.628	21.151	22.011	19.912	22.393	20.889	20.341	19.008
16/12/2014 23:05	21.509	21.342	22.058	21.008	19.674	21.676	20.579	21.103	21.246	20.889	20.269	18.414		20.770	20.412		21.628	22.729	20.746	20.507	21.628	21.151	22.011	19.936	22.369	20.889	20.317	19.008
16/12/2014 23:10	21.509	21.318	22.058	21.008	19.651	21.676	20.555	21.103	21.246	20.889	20.269	18.414		20.770	20.412		21.628	22.705	20.722	20.507	21.604	21.151	22.011	19.912	22.369	20.865	20.317	19.008
16/12/2014 23:15	21.509	21.342	22.058	21.008	19.651	21.676	20.555	21.103	21.246	20.889	20.269	18.414		20.746	20.412		21.628	22.705	20.722	20.507	21.628	21.151	22.011	19.912	22.369	20.865	20.317	18.985
16/12/2014 23:20	21.509	21.318	22.058	21.008	19.627	21.676	20.555	21.079	21.246	20.865	20.269	18.414		20.746	20.412		21.628	22.705	20.722	20.507	21.628	21.151	22.011	19.912	22.345	20.865	20.293	19.008
16/12/2014 23:25	21.509	21.318	22.058	21.008	19.627	21.676	20.555	21.079	21.246	20.865	20.269	18.414		20.746	20.412		21.628	22.705	20.722	20.507	21.628	21.151	22.011	19.936	22.369	20.865	20.293	19.008
16/12/2014 23:30	21.485	21.318	22.058	21.008	19.627	21.676	20.555	21.079	21.246	20.865	20.269	18.414		20.746	20.412		21.628	22.705	20.722	20.507	21.628	21.151	22.011	19.912	22.345	20.865	20.293	18.985
16/12/2014 23:35	21.485	21.318	22.058	21.008	19.627	21.676	20.555	21.079	21.246	20.865	20.269	18.414		20.746	20.412		21.628	22.705	20.722	20.507	21.628	21.151	22.011	19.912	22.369	20.865	20.293	19.008
16/12/2014 23:40	21.509	21.318	22.058	21.008	19.627	21.676	20.579	21.079	21.223	20.865	20.269	18.414		20.746	20.388		21.628	22.705	20.722	20.507	21.628	21.151	22.011	19.912	22.369	20.865	20.293	18.985
16/12/2014 23:45	21.509	21.318	22.058	21.008	19.627	21.676	20.555	21.079	21.223	20.865	20.269	18.414		20.746	20.388		21.628	22.681	20.722	20.507	21.604	21.127	21.987	19.912	22.345	20.841	20.293	18.985
16/12/2014 23:50	21.509	21.318	22.034	20.984	19.627	21.676	20.555	21.079	21.223	20.865	20.269	18.390		20.746	20.365		21.628	22.681	20.722	20.507	21.604	21.127	21.987	19.912	22.369	20.865	20.293	18.985
16/12/2014 23:55	21.485	21.318	22.034	20.984	19.627	21.676	20.555	21.079	21.223	20.865	20.269	18.390		20.722	20.365		21.628	22.681	20.698	20.507	21.604	21.127	21.987	19.912	22.321	20.841	20.293	18.985
17/12/2014 00:00	21.485	21.318	22.034	20.984	19.603	21.676	20.555	21.079	21.223	20.865	20.269	18.390		20.722	20.365		21.628	22.681	20.698	20.507	21.604	21.127	21.987	19.912	22.321	20.841	20.293	18.985
17/12/2014 00:05	21.485	21.318	22.034	20.984	19.603	21.676	20.555	21.079	21.223	20.865	20.269	18.390		20.722	20.365		21.604	22.681	20.698	20.507	21.604	21.127	21.987	19.912	22.298	20.841	20.269	18.961
17/12/2014 00:10	21.461	21.318	22.011	20.960	19.603	21.652	20.531	21.056	21.223	20.841	20.246	18.390		20.722	20.341		21.604	22.681	20.698	20.507	21.581	21.127	21.987	19.888	22.298	20.841	20.269	18.985
17/12/2014 00:15	21.461	21.294	22.011	20.960	19.603	21.652	20.531	21.056	21.223	20.841	20.246	18.390		20.722	20.341		21.604	22.681	20.698	20.484	21.604	21.103	21.987	19.888	22.298	20.817	20.269	18.961
17/12/2014 00:20	21.461	21.294	22.011	20.936	19.603	21.628	20.531	21.056	21.223	20.841	20.246	18.390		20.722	20.341		21.604	22.657	20.698	20.484	21.581	21.103	21.987	19.888	22.274	20.817	20.269	18.961
17/12/2014 00:25	21.437	21.270	21.987	20.936	19.603	21.628	20.507	21.032	21.199	20.841	20.246	18.366		20.698	20.341		21.581	22.657	20.674	20.484	21.581	21.103	21.963	19.888	22.298	20.793	20.269	18.961
17/12/2014 00:30	21.437	21.270	21.987	20.936	19.603	21.628	20.507	21.032	21.199	20.841	20.246	18.366		20.698	20.341		21.581	22.657	20.674	20.484	21.581	21.103	21.963	19.888	22.274	20.793	20.269	18.961
17/12/2014 00:35	21.437	21.270	21.987	20.936	19.579	21.628	20.484	21.032	21.199	20.817	20.246	18.366		20.698	20.341		21.581	22.657	20.674	20.484	21.581	21.079	21.963	19.888	22.274	20.817	20.246	18.961
17/12/2014 00:40	21.437	21.270	21.987	20.936	19.579	21.628	20.507	21.032	21.199	20.817	20.246	18.366		20.698	20.341		21.581	22.657	20.674	20.484	21.557	21.079	21.963	19.888	22.274	20.817	20.246	18.961
17/12/2014 00:45	21.437	21.246	21.987	20.936	19.579	21.628	20.484	21.032	21.199	20.817	20.222	18.366		20.698	20.341		21.581	22.657	20.674	20.484	21.557	21.079	21.939	19.888	22.274	20.793	20.246	18.937
17/12/2014 00:50	21.413	21.246	21.987	20.936	19.579	21.628	20.484	21.032	21.199	20.817	20.222	18.366		20.674	20.317		21.581	22.633	20.674	20.460	21.557	21.079	21.963	19.888	22.274	20.793	20.246	18.961
17/12/2014 00:55	21.413	21.246	21.987	20.936	19.579	21.628	20.484	21.032	21.175	20.817	20.222	18.366		20.674	20.317		21.581	22.633	20.650	20.460	21.557	21.079	21.939	19.888	22.274	20.793	20.222	18.937
17/12/2014 01:00	21.413	21.246	21.987	20.913	19.579	21.604	20.460	21.008	21.175	20.793	20.222	18.366		20.674	20.341		21.581	22.633	20.650	20.460	21.533	21.056	21.939	19.865	22.274	20.793	20.246	18.937
17/12/2014 01:05	21.413	21.223	21.987	20.913	19.555	21.604	20.460	21.008	21.175	20.793	20.222	18.366		20.674	20.317		21.557	22.633	20.650	20.460	21.557	21.056	21.939	19.865	22.250	20.770	20.246	18.937
17/12/2014 01:10	21.390	21.223	21.963	20.913	19.555	21.604	20.460	21.008	21.151	20.793	20.222	18.366		20.650	20.317		21.557	22.633	20.650	20.460	21.533	21.056	21.939	19.888	22.250	20.770	20.246	18.937
17/12/2014 01:15	21.390	21.223	21.963	20.913	19.555	21.604	20.460	21.008	21.175	20.793	20.222	18.366		20.650	20.341		21.557	22.633	20.650	20.460	21.533	21.056	21.915	19.865	22.226	20.770	20.222	18.937
17/12/2014 01:20	21.390	21.223	21.963	20.913	19.532	21.604	20.460	21.008	21.151	20.793	20.198	18.366		20.650	20.317		21.557	22.609	20.650	20.460	21.533	21.056	21.915	19.865	22.250	20.770	20.222	18.937
17/12/2014 01:25	21.390	21.223	21.963	20.889	19.532	21.604	20.460	20.984	21.151	20.770	20.198	18.343		20.650	20.317		21.533	22.609	20.650	20.460	21.509	21.032	21.915	19.865	22.250	20.746	20.222	18.937
17/12/2014 01:30	21.366	21.199	21.963	20.889	19.532	21.604	20.460	20.984	21.151	20.770	20.198	18.366		20.650	20.317		21.557	22.609	20.627	20.460	21.509	21.032	21.915	19.865	22.226	20.746	20.222	18.913
17/12/2014 01:35	21.366	21.199	21.939	20.889	19.532	21.581	20.460	20.984	21.127	20.770	20.198	18.343		20.650	20.317		21.533	22.609	20.627	20.460	21.509	21.008	21.891	19.865	22.250	20.746	20.222	18.913
17/12/2014 01:40	21.342	21.199	21.939	20.889	19.532	21.581	20.460	20.984	21.151	20.770	20.198	18.343		20.650	20.293		21.533	22.609	20.627	20.460	21.485	21.032	21.891	19.865	22.226	20.722	20.222	18.913
17/12/2014 01:45	21.342	21.175	21.915	20.889	19.532	21.581	20.436	20.984	21.127	20.746	20.198	18.343		20.627	20.293		21.533	22.609	20.627	20.460	21.485	21.008	21.891	19.865	22.226	20.722	20.198	18.913
17/12/2014 01:50	21.342	21.175	21.915	20.865	19.532	21.581	20.436	20.960	21.127	20.746	20.198	18.343		20.627	20.293		21.533	22.585	20.627	20.460	21.485	21.008	21.891	19.865	22.202	20.722	20.222	18.913
17/12/2014 01:55	21.318	21.175	21.915	20.865	19.532	21.557	20.436	20.960	21.127	20.746	20.174	18.343		20.627	20.269		21.533	22.585	20.627	20.460	21.461	21.008	21.891	19.841	22.202	20.722	20.198	18.913
17/12/2014 02:00	21.318	21.151	21.891	20.865	19.532	21.581	20.436	20.960	21.127	20.746	20.174	18.343		20.627	20.293		21.509	22.585	20.627	20.436	21.461	20.984	21.867	19.841	22.202	20.698	20.198	18.913
17/12/2014 02:05	21.318	21.151	21.891	20.865	19.508	21.557	20.412	20.960	21.127	20.746	20.174	18.343		20.627	20.269		21.509	22.585	20.603	20.436	21.461	20.984	21.867	19.841	22.202	20.698	20.198	18.913
17/12/2014 02:10	21.318	21.127	21.891	20.841	19.508	21.557	20.412	20.960	21.127	20.746	20.174	18.343		20.603	20.293		21.509	22.585	20.603	20.436	21.437	20.984	21.867	19.841	22.178	20.698	20.198	18.889
17/12/2014 02:15	21.318	21.127	21.891	20.841	19.508	21.557	20.388	20.936	21.127	20.746	20.174	18.343		20.603	20.269		21.509	22.561	20.603	20.436	21.437	20.984	21.867	19.841	22.178	20.698	20.198	18.889
17/12/2014 02:20	21.294	21.127	21.891	20.841	19.508	21.557	20.388	20.936	21.127	20.746	20.174	18.343		20.603	20.269		21.509	22.561	20.603	20.436	21.437	20.984	21.843	19.841	22.178	20.698	20.198	18.889
17/12/2014 02:25	21.294	21.127	21.891	20.841	19.508	21.557	20.388	20.936	21.127	20.746	20.174	18.343		20.579	20.293		21.509	22.561	20.603	20.436	21.413	20.960	21.843	19.841	22.178	20.698	20.174	18.889
17/12/2014 02:30	21.294	21.127	21.891	20.841	19.508	21.533	20.365	20.936	21.127	20.722	20.174	18.319		20.603	20.269		21.485	22.561	20.603	20.436	21.413	20.960	21.843	19.841	22.178	20.698	20.174	18.889
17/12/2014 02:35	21.294	21.127	21.867	20.841	19.508	21.533	20.365	20.936	21.127	20.722	20.174	18.319		20.579	20.293		21.485	22.561	20.603	20.436	21.413	20.960	21.843	19.841	22.178	20.674	20.174	18.889
17/12/2014 02:40	21.270	21.127	21.867	20.841	19.508	21.533	20.365	20.936	21.103	20.722	20.174	18.319		20.579	20.269		21.485	22.537	20.603	20.436	21.413	20.960	21.843	19.841	22.178	20.674	20.174	18.889
17/12/2014 02:45	21.270	21.103	21.867	20.841	19.508	21.533	20.365	20.936	21.103	20.722	20.174	18.319		20.579	20.269		21.485	22.537	20.579	20.436	21.390	20.960	21.819	19.841	22.178	20.674	20.174	18.889
17/12/2014 02:50	21.270	21.127	21.867	20.817	19.484	21.533	20.365	20.936	21.103	20.722	20.174	18.319		20.579	20.269		21.485	22.537	20.579	20.436	21.413	20.960	21.843	19.841	22.178	20.698	20.174	18.889
17/12/2014 02:55	21.270	21.103	21.867	20.817	19.508	21.533	20.365	20.913	21.103	20.722	20.174	18.319		20.555	20.269		21.485	22.537	20.579	20.436	21.413	20.960	21.819	19.817	22.178	20.674	20.150	18.889
17/12/2014 03:00	21.270	21.103	21.867	20.817	19.508	21.533	20.365	20.936	21.103	20.722	20.174	18.319		20.555	20.269		21.485	22.537	20.579	20.436	21.413	20.936	21.819	19.841	22.154	20.674	20.150	18.889
17/12/2014 03:05	21.270	21.103	21.867	20.817	19.484	21.509	20.365	20.913	21.103	20.722	20.174	18.319		20.555	20.269		21.485	22.537	20.579	20.436	21.413	20.936	21.819	19.817	22.178	20.674	20.150	18.889
17/12/2014 03:10	21.270	21.103	21.867	20.817	19.484	21.533	20.365	20.913	21.103	20.722	20.174	18.319		20.555	20.269		21.485	22.537	20.579	20.436	21.390	20.936	21.819	19.817	22.154	20.674	20.150	18.889
17/12/2014 03:15	21.270	21.103	21.867	20.817	19.484	21.533	20.365	20.913	21.079	20.722	20.174	18.319		20.555	20.269		21.485	22.537	20.579	20.412	21.390	20.936	21.819	19.841	22.154	20.674	20.150	18.889
17/12/2014 03:20	21.294	21.079	21.867	20.817	19.484	21.533	20.365	20.913	21.079	20.722	20.174	18.319		20.555	20.269		21.485	22.537	20.579	20.412	21.390	20.936	21.819	19.817	22.178	20.650	20.150	18.866
17/12/2014 03:25	21.270	21.079	21.867	20.817	19.484	21.533	20.365	20.913	21.079	20.722	20.174	18.319		20.555	20.269		21.485	22.537	20.579	20.412	21.390	20.936	21.819	19.841	22.154	20.650	20.150	18.866
17/12/2014 03:30	21.270	21.079	21.867	20.817	19.484	21.533	20.365	20.913	21.079	20.722	20.174	18.319		20.555	20.269		21.485	22.537	20.555	20.412	21.390	20.936	21.795	19.817	22.178	20.650	20.150	18.866
17/12/2014 03:35	21.270	21.079	21.843	20.817	19.484	21.509	20.365	20.913	21.079	20.698	20.174	18.319		20.555	20.293		21.485	22.537	20.579	20.412	21.390	20.936	21.795	19.817	22.178	20.650	20.150	18.866
17/12/2014 03:40	21.270	21.079	21.867	20.817	19.484	21.533	20.365	20.913	21.079	20.698	20.174	18.319		20.555	20.293		21.485	22.537	20.555	20.412	21.390	20.913	21.795	19.817	22.154	20.650	20.150	18.866
17/12/2014 03:45	21.270	21.079	21.867	20.817	19.484	21.533	20.365	20.913	21.079	20.698	20.174	18.295		20.555	20.269		21.485	22.537	20.555	20.412	21.366	20.913	21.795	19.817	22.154	20.650	20.150	18.866
17/12/2014 03:50	21.270	21.079	21.867	20.817	19.484	21.533	20.365	20.913	21.079	20.698	20.174	18.295		20.555	20.293		21.485	22.537	20.555	20.412	21.366	20.913	21.795	19.817	22.154	20.650	20.150	18.866
17/12/2014 03:55	21.246	21.079	21.843	20.817	19.484	21.533	20.365	20.913	21.079	20.698	20.174	18.295		20.531	20.293		21.485	22.513	20.555	20.412	21.366	20.913	21.795	19.817	22.154	20.650	20.150	18.866
17/12/2014 04:00	21.246	21.079	21.843	20.817	19.484	21.533	20.365	20.913	21.079	20.698	20.174	18.295		20.531	20.293		21.485	22.513	20.555	20.412	21.342	20.913	21.795	19.817	22.130	20.650	20.126	18.866
17/12/2014 04:05	21.246	21.079	21.843	20.817	19.484	21.509	20.365	20.913	21.079	20.698	20.150	18.295		20.531	20.269		21.485	22.513	20.555	20.412	21.366	20.913	21.795	19.817	22.130	20.627	20.150	18.842
17/12/2014 04:10	21.246	21.056	21.843	20.817	19.484	21.509	20.365	20.889	21.079	20.698	20.150	18.295		20.531	20.269		21.485	22.513	20.555	20.412	21.366	20.913	21.795	19.817	22.154	20.627	20.126	18.842
17/12/2014 04:15	21.246	21.056	21.843	20.817	19.460	21.509	20.365	20.889	21.079	20.698	20.150	18.295		20.531	20.269		21.485	22.513	20.555	20.412	21.342	20.913	21.772	19.793	22.154	20.650	20.126	18.842
17/12/2014 04:20	21.246	21.056	21.843	20.817	19.460	21.509	20.365	20.889	21.056	20.674	20.150	18.295		20.531	20.269		21.485	22.513	20.555	20.412	21.342	20.913	21.772	19.793	22.154	20.627	20.150	18.842
17/12/2014 04:25	21.246	21.056	21.843	20.817	19.460	21.509	20.365	20.889	21.056	20.674	20.150	18.295		20.531	20.293		21.485	22.513	20.555	20.412	21.342	20.889	21.772	19.817	22.130	20.627	20.150	18.842
17/12/2014 04:30	21.246	21.056	21.843	20.817	19.484	21.509	20.365	20.889	21.056	20.674	20.150	18.295		20.531	20.269		21.485	22.513	20.555	20.412	21.342	20.889	21.772	19.817	22.130	20.627	20.150	18.842
17/12/2014 04:35	21.246	21.056	21.843	20.817	19.460	21.509	20.365	20.913	21.056	20.674	20.150	18.295		20.531	20.293		21.485	22.513	20.555	20.388	21.342	20.889	21.772	19.793	22.154	20.627	20.126	18.842
17/12/2014 04:40	21.246	21.056	21.843	20.817	19.484	21.509	20.365	20.889	21.056	20.674	20.150	18.295		20.531	20.293		21.461	22.513	20.555	20.412	21.342	20.889	21.772	19.793	22.154	20.627	20.126	18.842
17/12/2014 04:45	21.246	21.032	21.843	20.817	19.484	21.533	20.365	20.889	21.056	20.674	20.150	18.295		20.531	20.293		21.461	22.513	20.555	20.412	21.342	20.889	21.772	19.817	22.130	20.650	20.126	18.842
17/12/2014 04:50	21.246	21.032	21.843	20.817	19.460	21.509	20.365	20.889	21.056	20.674	20.150	18.295		20.531	20.293		21.461	22.513	20.555	20.412	21.342	20.889	21.772	19.793	22.130	20.627	20.126	18.842
17/12/2014 04:55	21.246	21.032	21.843	20.817	19.484	21.509	20.365	20.889	21.056	20.674	20.150	18.295		20.531	20.293		21.461	22.513	20.531	20.388	21.342	20.889	21.772	19.817	22.130	20.650	20.126	18.842
17/12/2014 05:00	21.246	21.032	21.843	20.817	19.460	21.509	20.365	20.889	21.056	20.674	20.150	18.295		20.531	20.293		21.461	22.513	20.555	20.388	21.318	20.889	21.772	19.793	22.130	20.627	20.126	18.842
17/12/2014 05:05	21.246	21.032	21.843	20.817	19.460	21.533	20.365	20.889	21.056	20.674	20.150	18.295		20.531	20.293		21.461	22.513	20.555	20.412	21.318	20.889	21.772	19.817	22.154	20.627	20.126	18.842
17/12/2014 05:10	21.246	21.032	21.843	20.817	19.460	21.509	20.365	20.889	21.056	20.674	20.150	18.295		20.531	20.293		21.485	22.513	20.531	20.412	21.318	20.889	21.772	19.793	22.154	20.627	20.126	18.842
17/12/2014 05:15	21.246	21.032	21.843	20.817	19.460	21.533	20.365	20.889	21.056	20.674	20.150	18.295		20.531	20.293		21.485	22.513	20.531	20.388	21.318	20.889	21.748	19.817	22.154	20.650	20.103	18.842
17/12/2014 05:20	21.246	21.032	21.843	20.817	19.484	21.533	20.365	20.889	21.056	20.674	20.150	18.295		20.531	20.293		21.485	22.513	20.531	20.388	21.342	20.889	21.772	19.817	22.154	20.627	20.126	18.842
17/12/2014 05:25	21.246	21.032	21.843	20.817	19.460	21.509	20.365	20.889	21.056	20.674	20.150	18.295		20.531	20.317		21.485	22.513	20.531	20.412	21.318	20.889	21.748	19.793	22.154	20.627	20.126	18.842
17/12/2014 05:30	21.246	21.032	21.843	20.817	19.460	21.509	20.365	20.889	21.056	20.674	20.150	18.295		20.531	20.293		21.461	22.513	20.531	20.388	21.318	20.889	21.772	19.793	22.130	20.627	20.126	18.842
17/12/2014 05:35	21.246	21.032	21.843	20.793	19.460	21.509	20.365	20.889	21.056	20.674	20.150	18.295		20.531	20.293		21.461	22.489	20.531	20.388	21.318	20.889	21.748	19.817	22.154	20.627	20.126	18.842
17/12/2014 05:40	21.246	21.032	21.843	20.793	19.460	21.509	20.365	20.889	21.056	20.674	20.150	18.295		20.531	20.317		21.461	22.513	20.531	20.412	21.342	20.889	21.772	19.817	22.130	20.627	20.126	18.842
17/12/2014 05:45	21.246	21.032	21.843	20.817	19.460	21.509	20.365	20.889	21.032	20.674	20.150	18.295		20.531	20.317		21.461	22.513	20.531	20.412	21.366	20.889	21.772	19.817	22.154	20.627	20.126	18.842
17/12/2014 05:50	21.246	21.032	21.843	20.793	19.460	21.509	20.365	20.889	21.032	20.674	20.150	18.295		20.531	20.317		21.461	22.513	20.531	20.412	21.366	20.889	21.772	19.817	22.178	20.650	20.103	18.842
17/12/2014 05:55	21.246	21.032	21.843	20.817	19.460	21.509	20.365	20.889	21.032	20.674	20.150	18.295		20.531	20.317		21.461	22.513	20.531	20.412	21.366	20.889	21.772	19.817	22.178	20.627	20.103	18.842
17/12/2014 06:00	21.270	21.032	21.843	20.817	19.460	21.509	20.365	20.889	21.056	20.698	20.150	18.319		20.531	20.317		21.461	22.513	20.531	20.412	21.366	20.889	21.772	19.817	22.178	20.650	20.103	18.842
17/12/2014 06:05	21.270	21.032	21.843	20.817	19.460	21.509	20.365	20.913	21.056	20.698	20.150	18.319		20.531	20.317		21.461	22.513	20.531	20.412	21.366	20.889	21.772	19.817	22.178	20.650	20.126	18.842
17/12/2014 06:10	21.246	21.056	21.891	20.817	19.508	21.533	20.388	20.913	21.056	20.698	20.150	18.319		20.531	20.317		21.581	22.513	20.555	20.412	21.366	20.960	21.772	19.817	22.154	20.627	20.126	18.842
17/12/2014 06:15	21.199	21.079	21.939	20.841	19.508	21.557	20.388	20.936	21.056	20.698	20.150	18.295		20.531	20.293		21.628	22.513	20.555	20.412	21.366	20.984	21.772	19.817	22.130	20.627	20.150	18.842
17/12/2014 06:20	21.175	21.079	21.963	20.841	19.532	21.557	20.388	20.936	21.079	20.722	20.174	18.295		20.531	20.293		21.652	22.537	20.555	20.412	21.342	20.984	21.795	19.817	22.106	20.627	20.150	18.842
17/12/2014 06:25	21.175	21.079	21.987	20.841	19.532	21.581	20.388	20.960	21.079	20.722	20.174	18.319		20.555	20.293		21.652	22.537	20.555	20.412	21.366	20.984	21.795	19.841	22.130	20.627	20.174	18.842
17/12/2014 06:30	21.175	21.103	21.987	20.841	19.532	21.581	20.412	20.960	21.079	20.722	20.174	18.319		20.555	20.293		21.652	22.537	20.555	20.412	21.342	20.984	21.795	19.841	22.130	20.627	20.174	18.842
17/12/2014 06:35	21.175	21.103	22.011	20.865	19.555	21.581	20.412	20.960	21.079	20.746	20.174	18.319		20.555	20.293		21.676	22.537	20.555	20.436	21.366	21.008	21.795	19.817	22.130	20.627	20.174	18.842
17/12/2014 06:40	21.151	21.103	22.034	20.865	19.555	21.604	20.412	20.984	21.079	20.746	20.174	18.319		20.555	20.269		21.676	22.537	20.579	20.436	21.366	21.008	21.795	19.841	22.130	20.627	20.174	18.842
17/12/2014 06:45	21.175	21.103	22.034	20.865	19.579	21.604	20.436	20.984	21.103	20.746	20.174	18.343		20.555	20.293		21.700	22.537	20.579	20.436	21.366	21.008	21.819	19.817	22.130	20.650	20.174	18.842
